"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20253","11","서울시","CS100002","중식음식점","278050033633","8321762","204836534219","73213499414","34179480190","42543012085","40635555298","42744251153","44734235493","39878788963","33334710451","5794806832","2793254450","104059785745","30645125607","105809130707","28947930292","129318723855","84328540928","1919330020","32681735012","54412856032","47421877668","44175253164","33036212906","6312173","2009589","1104579","1319725","1263676","1303079","1321114","1076868","932721","131990","114105","3932718","1125155","2596355","421439","4416587","2949291","115524","1232424","1760231","1595515","1525460","1136857"
"20253","11","서울시","CS100001","한식음식점","4008796425766","106465539","2950467431355","1058328994410","519343298090","610674105237","567458757337","605955168015","647036102676","608372096760","449956897651","135920666534","81675817043","1188229065501","371432036430","1626957306779","604581533480","1945744735011","1231386128116","14243602740","404461140496","735919183374","633976494287","693392066888","695143551060","82120259","24345279","15618537","17361658","15862177","16450920","16826968","13682696","10662583","2798074","3594908","45551664","11803075","33430093","9287724","56282077","38283430","667572","12695071","21161966","18452502","20692570","20895960"
"20252","11","서울시","CS300043","전자상거래업","38897762346","649753","29287821452","9609940894","4783929284","5464831098","5867775275","6494473837","6676811958","6123101186","3486839708","436614831","2340495428","10548531707","11880224766","10987734681","2704160933","15800433994","19364663982","247053600","4800650014","8779164882","9337048362","8932051834","3069129281","405753","244000","68209","75716","78270","84208","99350","146712","97288","4132","23773","179043","206269","213905","22631","247132","381876","13499","193816","177544","122903","85030","36212"
"20252","11","서울시","CS300036","조명용품","395111326413","3716096","362832000029","32279326384","89312954889","65802359082","67575065610","74637589107","65504031341","27467425547","4811900837","1240830434","106990369119","121786372613","133910885864","30927990450","254877933","216705654209","82022157646","25522937","2339546523","24970608777","73537212749","108070689095","89783889435","3198140","517956","700010","603068","665878","617585","611599","402944","115012","30695","944546","1061550","1151089","464886","63330","2097918","837809","8176","130273","329769","460996","809494","1196972"
"20252","11","서울시","CS300035","인테리어","58339234766","944374","50060175017","8279059749","10315478419","10838777269","10302068868","8602798892","10001051569","6885891471","1393168278","873070331","18438543754","17122038006","15646412376","5963259149","295911150","30354381004","16796802631","105102842","1064514653","3931258490","7684123581","13279162242","21087021816","794549","149825","161252","153822","164120","164904","150451","117281","32544","2513","244734","288214","251478","155783","1652","473569","330547","7993","26171","86888","145286","186598","351164"
"20252","11","서울시","CS300033","철물점","45671236596","1258178","39368973606","6302262990","7709512329","7404995373","8418448548","8138161747","7697855609","5318366560","983896430","95103264","13989416842","13551751075","13007919082","4868907110","158139223","21642274864","11887461575","12565616","992665057","4299874006","5629388775","9751551705","12843763367","1062993","195185","220250","206440","220284","211117","204902","148932","46253","938","384709","368637","337221","164889","1784","691938","269600","962","32979","130963","158047","253671","384939"
"20252","11","서울시","CS300032","가전제품","281918633501","517189","159972563368","121946070133","38958020282","25771369571","26323068412","31539525159","37380579944","60119576397","61826493736","0","14983620330","71967374282","99664140527","94097549392","1205948970","152557688978","120884544924","75030429","15292317585","64029879633","64819801107","67014169354","62211073577","317020","200169","73988","55504","56082","60645","70801","97285","102884","0","31938","130588","182873","167632","4158","289251","210030","1242","32522","104423","106288","115788","139019"
"20252","11","서울시","CS300031","가구","128245435509","368683","85459945143","42785490366","22238143052","19238997217","15900213741","15158181384","12924409749","21648256604","21137233762","3302365","11015770807","36766135442","52069843375","28107283850","283099670","57914089593","60600873421","4263570","4616786982","18994743705","25813618135","32116208185","36964718572","271122","97561","53531","60125","53410","51380","52676","53853","43708","31","52695","106619","132563","73404","3371","143734","194785","250","24519","72820","72049","77851","91031"
"20252","11","서울시","CS300029","애완동물","11971036260","293588","7967933647","4003102613","1760627474","1355552320","1349030985","1758256261","1744466606","2418750529","1584352083","105749286","685850013","2854984133","3629862646","3664659658","1029930524","4569073612","7044832025","20308258","1821495180","2479153393","2187828565","2397766401","2707353842","202742","90846","41715","40636","38601","39090","42701","49306","41540","2047","19195","68817","89828","99949","13752","111662","178703","902","28606","50718","46313","77854","85961"
"20252","11","서울시","CS300028","화초","88804899131","2188614","70057327159","18747571972","11553791261","12757067724","15241684066","17749050399","12755733707","11709222583","7038349388","485211874","15819173224","24617496956","25992904646","19800609505","2089502923","29781983696","36140625562","442913677","7058633393","12850085884","12857235985","14520690862","18193049447","1649220","539392","258105","285770","363758","428692","312898","314858","224535","12146","283535","601053","639929","595861","56093","796210","1167878","28123","308790","446438","366305","377089","437293"
"20252","11","서울시","CS300027","섬유제품","27731522334","342740","21673780201","6057742133","3721254804","4252924931","4594686286","4347479065","4757435115","3979630921","2078111212","358405","3177273906","8164220102","9921770172","6428872269","39027480","9635595008","16302534366","4947554","564747410","2706305616","3118324858","7224176689","12319627243","272799","69941","55948","48644","56749","58697","52761","46106","23835","17","48050","102105","121867","69412","1289","118702","204054","187","8124","24538","33917","87099","168887"
"20252","11","서울시","CS300026","완구","30619189960","1704027","19129041615","11490148345","4757287096","3163496948","2841500547","3860214188","4506542836","7144711306","4345437039","13494452","1278866033","7185955805","11292974826","10105775589","742123255","17932629600","11397527706","382011070","5461963207","8748535508","7775631560","2828951535","4133064427","934756","769271","175748","166847","152264","166838","273059","434052","335219","277","52257","322785","582066","730130","16512","677237","1024439","43299","588986","588220","316318","89314","75542"
"20252","11","서울시","CS300025","자전거 및 기타운송장비","35437913883","277570","22348358595","13089555288","4033952591","5671286332","3442311141","4428898334","4771910197","6445767000","6643788288","6948652","1469317738","12103803854","11760557074","9972547946","124738619","25612770677","7769141210","125701239","1375420087","5329802543","10488987485","8110535911","7951464621","176475","101095","32548","40474","33624","34551","35278","51214","49881","82","23085","74223","103014","76690","476","202843","66280","2975","11016","35501","80817","65173","73627"
